date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:13:59	126/126	---M--	200	added ('OK')	text/plain	etag:%225b997a0a-7e%22	https://getbootstrap.com.br/robots.txt		(from )
09:13:59	9403/9403	---M-Z	200	added ('OK')	text/html	etag:W/%225b997a0a-24bb%22	https://getbootstrap.com.br/docs/4.1/examples/product/	C:/Meus%20Sites/bootStrap-Produto/getbootstrap.com.br/docs/4.1/examples/product/index.html	(from )
09:14:00	141586/141586	---M-Z	200	added ('OK')	text/css	etag:W/%225b997a0a-22912%22	https://getbootstrap.com.br/docs/4.1/dist/css/bootstrap.min.css	C:/Meus%20Sites/bootStrap-Produto/getbootstrap.com.br/docs/4.1/dist/css/bootstrap.min.css	(from https://getbootstrap.com.br/docs/4.1/examples/product/)
09:14:00	1195/1195	---M-Z	200	added ('OK')	text/css	etag:W/%225b997a0a-4ab%22	https://getbootstrap.com.br/docs/4.1/examples/product/product.css	C:/Meus%20Sites/bootStrap-Produto/getbootstrap.com.br/docs/4.1/examples/product/product.css	(from https://getbootstrap.com.br/docs/4.1/examples/product/)
09:14:00	69917/69917	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-1111d%22	https://code.jquery.com/jquery-3.3.1.slim.min.js	C:/Meus%20Sites/bootStrap-Produto/code.jquery.com/jquery-3.3.1.slim.min.js	(from https://getbootstrap.com.br/docs/4.1/examples/product/)
09:14:00	69917/69917	---M-Z	200	added ('OK')	application/javascript	etag:W/%225b997a0a-1111d%22	https://getbootstrap.com.br/docs/4.1/assets/js/vendor/jquery-slim.min.js	C:/Meus%20Sites/bootStrap-Produto/getbootstrap.com.br/docs/4.1/assets/js/vendor/jquery-slim.min.js	(from https://getbootstrap.com.br/docs/4.1/examples/product/)
09:14:00	20337/20337	---M-Z	200	added ('OK')	application/javascript	etag:W/%225b997a0a-4f71%22	https://getbootstrap.com.br/docs/4.1/assets/js/vendor/popper.min.js	C:/Meus%20Sites/bootStrap-Produto/getbootstrap.com.br/docs/4.1/assets/js/vendor/popper.min.js	(from https://getbootstrap.com.br/docs/4.1/examples/product/)
09:14:00	51039/51039	---M-Z	200	added ('OK')	application/javascript	etag:W/%225b997a0a-c75f%22	https://getbootstrap.com.br/docs/4.1/dist/js/bootstrap.min.js	C:/Meus%20Sites/bootStrap-Produto/getbootstrap.com.br/docs/4.1/dist/js/bootstrap.min.js	(from https://getbootstrap.com.br/docs/4.1/examples/product/)
09:14:01	32283/32283	---M-Z	200	added ('OK')	application/javascript	etag:W/%225b997a0a-7e1b%22	https://getbootstrap.com.br/docs/4.1/assets/js/vendor/holder.min.js	C:/Meus%20Sites/bootStrap-Produto/getbootstrap.com.br/docs/4.1/assets/js/vendor/holder.min.js	(from https://getbootstrap.com.br/docs/4.1/examples/product/)
